email,id,idLegislatura,nome,siglaPartido,siglaUf,uri,uriPartido,urlFoto
dep.robertaroma@camara.leg.br,220693,57,Roberta Roma,PL,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/220693,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220693.jpg
dep.robertoduarte@camara.leg.br,220588,57,Roberto Duarte,REPUBLICANOS,AC,https://dadosabertos.camara.leg.br/api/v2/deputados/220588,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/220588.jpg
dep.robertomonteiropai@camara.leg.br,220613,57,Roberto Monteiro Pai,PL,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220613,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220613.jpg
dep.robinsonfaria@camara.leg.br,220624,57,Robinson Faria,PP,RN,https://dadosabertos.camara.leg.br/api/v2/deputados/220624,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/220624.jpg
dep.rodolfonogueira@camara.leg.br,220546,57,Rodolfo Nogueira,PL,MS,https://dadosabertos.camara.leg.br/api/v2/deputados/220546,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220546.jpg
dep.rodrigodazaeli@camara.leg.br,230767,57,Rodrigo da Zaeli,PL,MT,https://dadosabertos.camara.leg.br/api/v2/deputados/230767,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/230767.jpg
dep.rodrigodecastro@camara.leg.br,141531,57,Rodrigo de Castro,UNIÃO,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/141531,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/141531.jpg
dep.rodrigogambale@camara.leg.br,220641,57,Rodrigo Gambale,PODE,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220641,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/220641.jpg
dep.rodrigorollemberg@camara.leg.br,141533,57,Rodrigo Rollemberg,PSB,DF,https://dadosabertos.camara.leg.br/api/v2/deputados/141533,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/141533.jpg
dep.rodrigovaladares@camara.leg.br,165470,57,Rodrigo Valadares,PL,SE,https://dadosabertos.camara.leg.br/api/v2/deputados/165470,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/165470.jpg
dep.rogeriasantos@camara.leg.br,220695,57,Rogéria Santos,REPUBLICANOS,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/220695,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/220695.jpg
dep.rogeriocorreia@camara.leg.br,204480,57,Rogério Correia,PT,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/204480,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/204480.jpg
dep.romerorodrigues@camara.leg.br,160629,57,Romero Rodrigues,PODE,PB,https://dadosabertos.camara.leg.br/api/v2/deputados/160629,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/160629.jpg
dep.rosanavalle@camara.leg.br,204525,57,Rosana Valle,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/204525,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204525.jpg
dep.rosangelagomes@camara.leg.br,178945,57,Rosangela Gomes,REPUBLICANOS,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/178945,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/178945.jpg
dep.rosangelamoro@camara.leg.br,220644,57,Rosangela Moro,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220644,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220644.jpg
dep.rosangelareis@camara.leg.br,220620,57,Rosângela Reis,PL,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/220620,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220620.jpg
dep.rubensotoni@camara.leg.br,74371,57,Rubens Otoni,PT,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/74371,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/74371.jpg
dep.rubenspereirajunior@camara.leg.br,178887,57,Rubens Pereira Júnior,PT,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/178887,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/178887.jpg
dep.ruifalcao@camara.leg.br,73604,57,Rui Falcão,PT,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/73604,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/73604.jpg
dep.ruycarneiro@camara.leg.br,160635,57,Ruy Carneiro,PODE,PB,https://dadosabertos.camara.leg.br/api/v2/deputados/160635,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/160635.jpg
dep.samiabomfim@camara.leg.br,204535,57,Sâmia Bomfim,PSOL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/204535,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,https://www.camara.leg.br/internet/deputado/bandep/204535.jpg
dep.samuelviana@camara.leg.br,220631,57,Samuel Viana,UNIÃO,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/220631,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220631.jpg
dep.sanderson@camara.leg.br,204416,57,Sanderson,PL,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/204416,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204416.jpg
dep.sandroalex@camara.leg.br,160621,57,Sandro Alex,PSD,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/160621,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/160621.jpg
dep.sargentofahur@camara.leg.br,204387,57,Sargento Fahur,PL,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/204387,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204387.jpg
dep.sargentogoncalves@camara.leg.br,220621,57,Sargento Gonçalves,PL,RN,https://dadosabertos.camara.leg.br/api/v2/deputados/220621,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220621.jpg
dep.sargentoportugal@camara.leg.br,220618,57,Sargento Portugal,PODE,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220618,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/220618.jpg
dep.saullovianna@camara.leg.br,220713,57,Saullo Vianna,MDB,AM,https://dadosabertos.camara.leg.br/api/v2/deputados/220713,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/220713.jpg
dep.saulopedroso@camara.leg.br,226837,57,Saulo Pedroso,PSD,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/226837,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/226837.jpg
dep.sergiobrito@camara.leg.br,73808,57,Sérgio Brito,PSD,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/73808,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/73808.jpg
dep.sergiosouza@camara.leg.br,178933,57,Sergio Souza,MDB,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/178933,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/178933.jpg
dep.sergioturra@camara.leg.br,235776,57,Sérgio Turra,PP,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/235776,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/235776.jpg
dep.sidneyleite@camara.leg.br,204557,57,Sidney Leite,PSD,AM,https://dadosabertos.camara.leg.br/api/v2/deputados/204557,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/204557.jpg
dep.silviacristina@camara.leg.br,204360,57,Silvia Cristina,PP,RO,https://dadosabertos.camara.leg.br/api/v2/deputados/204360,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/204360.jpg
dep.silvioantonio@camara.leg.br,227310,57,Silvio Antonio,PL,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/227310,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/227310.jpg
dep.silviocostafilho@camara.leg.br,204425,57,Silvio Costa Filho,REPUBLICANOS,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/204425,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/204425.jpg
dep.silvyealves@camara.leg.br,220569,57,Silvye Alves,UNIÃO,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/220569,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220569.jpg
dep.simonemarquetto@camara.leg.br,220651,57,Simone Marquetto,PP,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220651,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/220651.jpg
dep.socorroneri@camara.leg.br,104552,57,Socorro Neri,PP,AC,https://dadosabertos.camara.leg.br/api/v2/deputados/104552,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/104552.jpg
dep.soniaguajajara@camara.leg.br,220643,57,Sônia Guajajara,PSOL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220643,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,https://www.camara.leg.br/internet/deputado/bandep/220643.jpg
dep.sorayasantos@camara.leg.br,178946,57,Soraya Santos,PL,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/178946,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/178946.jpg
dep.sostenescavalcante@camara.leg.br,178947,57,Sóstenes Cavalcante,PL,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/178947,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/178947.jpg
dep.stefanoaguiar@camara.leg.br,92776,57,Stefano Aguiar,PSD,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/92776,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/92776.jpg
dep.tabataamaral@camara.leg.br,204534,57,Tabata Amaral,PSB,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/204534,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/204534.jpg
dep.tadeuveneri@camara.leg.br,220682,57,Tadeu Veneri,PT,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/220682,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220682.jpg
dep.taliriapetrone@camara.leg.br,204464,57,Talíria Petrone,PSOL,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/204464,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,https://www.camara.leg.br/internet/deputado/bandep/204464.jpg
dep.tarcisiomotta@camara.leg.br,220598,57,Tarcísio Motta,PSOL,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220598,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,https://www.camara.leg.br/internet/deputado/bandep/220598.jpg
dep.thiagodejoaldo@camara.leg.br,220560,57,Thiago de Joaldo,REPUBLICANOS,SE,https://dadosabertos.camara.leg.br/api/v2/deputados/220560,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/220560.jpg
dep.thiagoflores@camara.leg.br,220597,57,Thiago Flores,UNIÃO,RO,https://dadosabertos.camara.leg.br/api/v2/deputados/220597,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220597.jpg
dep.tiagodimas@camara.leg.br,143084,57,Tiago Dimas,PODE,TO,https://dadosabertos.camara.leg.br/api/v2/deputados/143084,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/143084.jpg
dep.tiaomedeiros@camara.leg.br,220684,57,Tião Medeiros,PP,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/220684,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/220684.jpg
dep.tiririca@camara.leg.br,160976,57,Tiririca,PSD,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/160976,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/160976.jpg
dep.toninhowandscheer@camara.leg.br,178934,57,Toninho Wandscheer,PP,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/178934,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/178934.jpg
dep.tuliogadelha@camara.leg.br,157130,57,Túlio Gadêlha,PSD,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/157130,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/157130.jpg
dep.valmirassuncao@camara.leg.br,160610,57,Valmir Assunção,PT,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/160610,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/160610.jpg
dep.vanderloubet@camara.leg.br,74376,57,Vander Loubet,PT,MS,https://dadosabertos.camara.leg.br/api/v2/deputados/74376,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/74376.jpg
dep.vanderlanalves@camara.leg.br,234673,57,Vanderlan Alves,SOLIDARIEDADE,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/234673,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,https://www.camara.leg.br/internet/deputado/bandep/234673.jpg
dep.vava@camara.leg.br,235712,57,Vavá,AVANTE,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/235712,https://dadosabertos.camara.leg.br/api/v2/partidos/36898,https://www.camara.leg.br/internet/deputado/bandep/235712.jpg
dep.vermelho@camara.leg.br,204396,57,Vermelho,PL,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/204396,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204396.jpg
dep.vicentinhojunior@camara.leg.br,137070,57,Vicentinho Júnior,PSDB,TO,https://dadosabertos.camara.leg.br/api/v2/deputados/137070,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/137070.jpg
dep.viniciuscarvalho@camara.leg.br,141555,57,Vinicius Carvalho,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/141555,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/141555.jpg
dep.viniciusgurgel@camara.leg.br,160591,57,Vinicius Gurgel,PL,AP,https://dadosabertos.camara.leg.br/api/v2/deputados/160591,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/160591.jpg
dep.vitorlippi@camara.leg.br,178992,57,Vitor Lippi,PSD,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/178992,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/178992.jpg
dep.waldemaroliveira@camara.leg.br,91228,57,Waldemar Oliveira,AVANTE,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/91228,https://dadosabertos.camara.leg.br/api/v2/partidos/36898,https://www.camara.leg.br/internet/deputado/bandep/91228.jpg
dep.waldenorpereira@camara.leg.br,160569,57,Waldenor Pereira,PT,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/160569,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/160569.jpg
dep.welitonprado@camara.leg.br,160518,57,Weliton Prado,SOLIDARIEDADE,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/160518,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,https://www.camara.leg.br/internet/deputado/bandep/160518.jpg
dep.wellingtonroberto@camara.leg.br,74043,57,Wellington Roberto,PSD,PB,https://dadosabertos.camara.leg.br/api/v2/deputados/74043,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/74043.jpg
dep.welter@camara.leg.br,224333,57,Welter,PT,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/224333,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/224333.jpg
dep.wilsonsantiago@camara.leg.br,74044,57,Wilson Santiago,REPUBLICANOS,PB,https://dadosabertos.camara.leg.br/api/v2/deputados/74044,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/74044.jpg
dep.yandramoura@camara.leg.br,220564,57,Yandra Moura,UNIÃO,SE,https://dadosabertos.camara.leg.br/api/v2/deputados/220564,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220564.jpg
dep.yurydoparedao@camara.leg.br,220660,57,Yury do Paredão,MDB,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/220660,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/220660.jpg
dep.zeadriano@camara.leg.br,230768,57,Zé Adriano,PP,AC,https://dadosabertos.camara.leg.br/api/v2/deputados/230768,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/230768.jpg
dep.zeharoldocathedral@camara.leg.br,220536,57,Zé Haroldo Cathedral,UNIÃO,RR,https://dadosabertos.camara.leg.br/api/v2/deputados/220536,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220536.jpg
dep.zeneto@camara.leg.br,204559,57,Zé Neto,PT,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/204559,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/204559.jpg
dep.zesilva@camara.leg.br,160632,57,Zé Silva,UNIÃO,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/160632,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/160632.jpg
dep.zetrovao@camara.leg.br,220558,57,Zé Trovão,PL,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/220558,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220558.jpg
dep.zevitor@camara.leg.br,204517,57,Zé Vitor,PL,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/204517,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204517.jpg
dep.zecadirceu@camara.leg.br,160592,57,Zeca Dirceu,PT,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/160592,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/160592.jpg
dep.zezinhobarbary@camara.leg.br,220592,57,Zezinho Barbary,PP,AC,https://dadosabertos.camara.leg.br/api/v2/deputados/220592,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/220592.jpg
dep.zucco@camara.leg.br,220552,57,Zucco,PL,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/220552,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220552.jpg
