email,id,idLegislatura,id_evento,nome,siglaPartido,siglaUf,uri,uriPartido,urlFoto
dep.generalpazuello@camara.leg.br,220611,57,75444,General Pazuello,PL,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220611,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220611.jpg
dep.sargentoportugal@camara.leg.br,220618,57,75444,Sargento Portugal,Podemos,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220618,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/220618.jpg
dep.ricardosalles@camara.leg.br,220633,57,75444,Ricardo Salles,Novo,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220633,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,https://www.camara.leg.br/internet/deputado/bandep/220633.jpg
dep.kenistonbraga@camara.leg.br,220677,57,75444,Keniston Braga,MDB,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/220677,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/220677.jpg
dep.capitaoalbertoneto@camara.leg.br,204572,57,75629,Capitão Alberto Neto,PL,AM,https://dadosabertos.camara.leg.br/api/v2/deputados/204572,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204572.jpg
dep.delegadaione@camara.leg.br,220625,57,75629,Delegada Ione,AVANTE,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/220625,https://dadosabertos.camara.leg.br/api/v2/partidos/36898,https://www.camara.leg.br/internet/deputado/bandep/220625.jpg
dep.delegadocaveira@camara.leg.br,220673,57,75629,Delegado Caveira,PL,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/220673,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220673.jpg
dep.josivaldojp@camara.leg.br,215043,57,75633,Josivaldo Jp,UNIÃO,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/215043,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/215043.jpg
dep.alexandrelindenmeyer@camara.leg.br,220554,57,75633,Alexandre Lindenmeyer,PT,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/220554,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220554.jpg
dep.cobalchini@camara.leg.br,98148,57,75321,Cobalchini,MDB,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/98148,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/98148.jpg
dep.lucasredecker@camara.leg.br,204404,57,75321,Lucas Redecker,PSD,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/204404,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/204404.jpg
dep.luizfernandofaria@camara.leg.br,141487,57,75647,Luiz Fernando Faria,UNIÃO,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/141487,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/141487.jpg
dep.pauloguedes@camara.leg.br,204492,57,75647,Paulo Guedes,PT,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/204492,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/204492.jpg
dep.zetrovao@camara.leg.br,220558,57,75647,Zé Trovão,PL,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/220558,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220558.jpg
dep.mariadorosario@camara.leg.br,74398,57,75650,Maria do Rosário,PT,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/74398,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/74398.jpg
dep.renilcenicodemos@camara.leg.br,153423,57,75650,Renilce Nicodemos,MDB,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/153423,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/153423.jpg
dep.felixmendoncajunior@camara.leg.br,160666,57,75650,Félix Mendonça Júnior,PDT,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/160666,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,https://www.camara.leg.br/internet/deputado/bandep/160666.jpg
dep.kikoceleguim@camara.leg.br,162067,57,75650,Kiko Celeguim,PT,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/162067,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/162067.jpg
dep.biakicis@camara.leg.br,204374,57,75650,Bia Kicis,PL,DF,https://dadosabertos.camara.leg.br/api/v2/deputados/204374,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204374.jpg
dep.luizcarlosmotta@camara.leg.br,204485,57,75650,Luiz Carlos Motta,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/204485,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204485.jpg
dep.alencarsantana@camara.leg.br,204501,57,75650,Alencar Santana,PT,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/204501,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/204501.jpg
dep.zetrovao@camara.leg.br,220558,57,75650,Zé Trovão,PL,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/220558,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220558.jpg
dep.rafaelbrito@camara.leg.br,220586,57,75650,Rafael Brito,MDB,AL,https://dadosabertos.camara.leg.br/api/v2/deputados/220586,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/220586.jpg
dep.damiaofeliciano@camara.leg.br,74467,57,75652,Damião Feliciano,UNIÃO,PB,https://dadosabertos.camara.leg.br/api/v2/deputados/74467,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/74467.jpg
dep.claudiocajado@camara.leg.br,74537,57,75652,Claudio Cajado,PP,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/74537,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/74537.jpg
dep.joserocha@camara.leg.br,74554,57,75652,José Rocha,UNIÃO,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/74554,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/74554.jpg
dep.eduardodafonte@camara.leg.br,141421,57,75652,Eduardo da Fonte,PP,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/141421,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/141421.jpg
dep.dr.fernandomaximo@camara.leg.br,220610,57,75652,Dr. Fernando Máximo,PL,RO,https://dadosabertos.camara.leg.br/api/v2/deputados/220610,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220610.jpg
dep.eribertomedeiros@camara.leg.br,220663,57,75666,Eriberto Medeiros,PSB,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/220663,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/220663.jpg
dep.welitonprado@camara.leg.br,160518,57,75728,Weliton Prado,SOLIDARIEDADE,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/160518,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,https://www.camara.leg.br/internet/deputado/bandep/160518.jpg
dep.gilsonmarques@camara.leg.br,204365,57,75728,Gilson Marques,NOVO,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/204365,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,https://www.camara.leg.br/internet/deputado/bandep/204365.jpg
null,74095,57,75760,Pauderney Avelino,União,AM,https://dadosabertos.camara.leg.br/api/v2/deputados/74095,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/74095.jpg
dep.chicoalencar@camara.leg.br,74171,57,75760,Chico Alencar,PSOL,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/74171,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,https://www.camara.leg.br/internet/deputado/bandep/74171.jpg
dep.carlossampaio@camara.leg.br,74262,57,75760,Carlos Sampaio,PSD,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/74262,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/74262.jpg
dep.lucianobivar@camara.leg.br,74478,57,75760,Luciano Bivar,União,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/74478,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/74478.jpg
dep.lincolnportela@camara.leg.br,74585,57,75760,Lincoln Portela,PL,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/74585,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/74585.jpg
dep.antonialucia@camara.leg.br,123756,57,75760,Antônia Lúcia,Republican,AC,https://dadosabertos.camara.leg.br/api/v2/deputados/123756,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/123756.jpg
dep.afonsohamm@camara.leg.br,136811,57,75760,Afonso Hamm,PP,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/136811,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/136811.jpg
dep.arnaldojardim@camara.leg.br,141391,57,75760,Arnaldo Jardim,Cidadania,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/141391,https://dadosabertos.camara.leg.br/api/v2/partidos/37905,https://www.camara.leg.br/internet/deputado/bandep/141391.jpg
dep.pauloabiackel@camara.leg.br,141516,57,75760,Paulo Abi-Ackel,PSDB,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/141516,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/141516.jpg
dep.alceumoreira@camara.leg.br,160559,57,75760,Alceu Moreira,MDB,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/160559,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/160559.jpg
dep.flaviamorais@camara.leg.br,160598,57,75760,Flávia Morais,PDT,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/160598,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/160598.jpg
dep.arthuroliveiramaia@camara.leg.br,160600,57,75760,Arthur Oliveira Maia,União,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/160600,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/160600.jpg
dep.pastoreurico@camara.leg.br,160642,57,75760,Pastor Eurico,PL,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/160642,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/160642.jpg
dep.rodrigovaladares@camara.leg.br,165470,57,75760,Rodrigo Valadares,União,SE,https://dadosabertos.camara.leg.br/api/v2/deputados/165470,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/165470.jpg
dep.magdamofatto@camara.leg.br,166402,57,75760,Magda Mofatto,PRD,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/166402,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/166402.jpg
dep.heitorschuch@camara.leg.br,178964,57,75760,Heitor Schuch,PSB,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/178964,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/178964.jpg
dep.danielfreitas@camara.leg.br,204367,57,75760,Daniel Freitas,PL,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/204367,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204367.jpg
dep.bibonunes@camara.leg.br,204388,57,75760,Bibo Nunes,PL,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/204388,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204388.jpg
dep.otonidepaula@camara.leg.br,204441,57,75760,Otoni de Paula,MDB,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/204441,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/204441.jpg
dep.igortimo@camara.leg.br,204508,57,75760,Igor Timo,PSD,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/204508,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/204508.jpg
dep.sidneyleite@camara.leg.br,204557,57,75760,Sidney Leite,PSD,AM,https://dadosabertos.camara.leg.br/api/v2/deputados/204557,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/204557.jpg
null,218086,57,75760,Ely Santos,Republican,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/218086,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/218086.jpg
dep.camilajara@camara.leg.br,220548,57,75760,Camila Jara,PT,MS,https://dadosabertos.camara.leg.br/api/v2/deputados/220548,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220548.jpg
dep.delegadakatarina@camara.leg.br,220561,57,75760,Delegada Katarina,PSD,SE,https://dadosabertos.camara.leg.br/api/v2/deputados/220561,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/220561.jpg
dep.gustavogayer@camara.leg.br,220568,57,75760,Gustavo Gayer,PL,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/220568,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220568.jpg
dep.sargentogoncalves@camara.leg.br,220621,57,75760,Sargento Gonçalves,PL,RN,https://dadosabertos.camara.leg.br/api/v2/deputados/220621,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220621.jpg
dep.dudasalabert@camara.leg.br,220623,57,75760,Duda Salabert,PDT,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/220623,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,https://www.camara.leg.br/internet/deputado/bandep/220623.jpg
dep.delegadopalumbo@camara.leg.br,220652,57,75760,Delegado Palumbo,MDB,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220652,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/220652.jpg
dep.clarissatercio@camara.leg.br,220665,57,75760,Clarissa Tércio,PP,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/220665,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/220665.jpg
dep.delegadocaveira@camara.leg.br,220673,57,75760,Delegado Caveira,PL,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/220673,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220673.jpg
dep.delegadomatheuslaiola@camara.leg.br,220701,57,75760,Delegado Matheus Laiola,União,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/220701,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220701.jpg
dep.caroldartora@camara.leg.br,220704,57,75760,Carol Dartora,PT,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/220704,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220704.jpg
dep.rodrigodazaeli@camara.leg.br,230767,57,75760,Rodrigo da Zaeli,PL,MT,https://dadosabertos.camara.leg.br/api/v2/deputados/230767,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/230767.jpg
dep.lafayettedeandrada@camara.leg.br,98057,57,75820,Lafayette de Andrada,PL,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/98057,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/98057.jpg
dep.josenelto@camara.leg.br,204391,57,75886,José Nelto,UNIÃO,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/204391,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/204391.jpg
dep.dudaramos@camara.leg.br,220540,57,75886,Duda Ramos,PODE,RR,https://dadosabertos.camara.leg.br/api/v2/deputados/220540,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/220540.jpg
dep.mauriciocarvalho@camara.leg.br,220609,57,75886,Maurício Carvalho,UNIÃO,RO,https://dadosabertos.camara.leg.br/api/v2/deputados/220609,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220609.jpg
dep.alexandrelindenmeyer@camara.leg.br,220554,57,75901,Alexandre Lindenmeyer,PT,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/220554,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220554.jpg
dep.paulolitro@camara.leg.br,220685,57,75847,Paulo Litro,UNIÃO,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/220685,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220685.jpg
dep.jandirafeghali@camara.leg.br,74848,57,75931,Jandira Feghali,PCdoB,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/74848,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,https://www.camara.leg.br/internet/deputado/bandep/74848.jpg
null,163321,57,75931,Ronaldo Nogueira,REPUBLICANOS,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/163321,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/163321.jpg
dep.tarcisiomotta@camara.leg.br,220598,57,75931,Tarcísio Motta,PSOL,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220598,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,https://www.camara.leg.br/internet/deputado/bandep/220598.jpg
dep.ajalbuquerque@camara.leg.br,204549,57,76008,AJ Albuquerque,PP,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/204549,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/204549.jpg
null,74299,57,75853,Leônidas Cristino,PDT,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/74299,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,https://www.camara.leg.br/internet/deputado/bandep/74299.jpg
dep.rosanavalle@camara.leg.br,204525,57,75853,Rosana Valle,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/204525,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204525.jpg
