dataHoraFim,dataHoraInicio,descricao,descricaoTipo,id,localCamara,localExterno,orgaos,situacao,uri,urlRegistro
2025-02-26T11:30,2025-02-26T09:29,"Homenagem ao Dia Internacional da Mulher
 Homenagem ao Dia Internacional da Mulher",Sessão Não Deliberativa Solene,75418,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Encerrada,https://dadosabertos.camara.leg.br/api/v2/eventos/75418,https://www.youtube.com/watch?v=YBe1jzyqw1g
2025-02-26T20:12,2025-02-26T14:00,Sessão Deliberativa Extraordinária Presencial (AM nº 123/2020),Sessão Deliberativa,75446,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Encerrada,https://dadosabertos.camara.leg.br/api/v2/eventos/75446,https://www.youtube.com/watch?v=okgSoEHWBrk
null,2025-02-26T14:00,Adaptação e Justiça Socioambiental no contexto da emergência climática e da COP30,Reunião Técnica,75462,"{""nome"":""Anexo II, Plenário 04"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Órgão da Câmara dos Deputados"",""sigla"":""EVENTOS"",""nomePublicacao"":""Câmara dos Deputados - Outros Eventos"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/100950"",""codTipoOrgao"":""12000"",""nomeResumido"":null,""id"":""100950"",""apelido"":""Outros Eventos"",""nome"":""Eventos""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/75462,null
2025-02-27T11:33,2025-02-27T09:20,Sessão Deliberativa Extraordinária Semipresencial (AM nº 123/2020),Sessão Deliberativa,75445,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Encerrada,https://dadosabertos.camara.leg.br/api/v2/eventos/75445,https://www.youtube.com/watch?v=IvKE7kvtKuM
null,2025-03-11T08:00,Fim do Regime Jurídico Único dos Servidores Públicos: A EC 19/98 e a ADI 2135,Reunião Técnica,75475,"{""nome"":""Auditório Nereu Ramos"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Órgão da Câmara dos Deputados"",""sigla"":""EVENTOS"",""nomePublicacao"":""Câmara dos Deputados - Outros Eventos"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/100950"",""codTipoOrgao"":""12000"",""nomeResumido"":null,""id"":""100950"",""apelido"":""Outros Eventos"",""nome"":""Eventos""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/75475,null
2025-03-11T10:39,2025-03-11T09:18,"Homenagem ao Dia Mundial do Rim
 Homenagem ao Dia Mundial do Rim",Sessão Não Deliberativa Solene,75457,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Encerrada,https://dadosabertos.camara.leg.br/api/v2/eventos/75457,https://www.youtube.com/watch?v=R4sR1RdWNoc
2025-03-11T13:07,2025-03-11T11:16,"Homenagem à Associação Brasileira de Supermercados - ABRAS
 Homenagem à Associação Brasileira de Supermercados - ABRAS.",Sessão Não Deliberativa Solene,75419,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Encerrada,https://dadosabertos.camara.leg.br/api/v2/eventos/75419,https://www.youtube.com/watch?v=ufaT54DRI4c
2025-03-11T21:58,2025-03-11T13:58,Sessão Deliberativa Extraordinária Presencial (AM nº 123/2020),Sessão Deliberativa,75466,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Encerrada,https://dadosabertos.camara.leg.br/api/v2/eventos/75466,https://www.youtube.com/watch?v=wDJPxzzw0Vk
null,2025-03-11T15:00,Discussão e votação do Relatório Final da LOA para 2025,Reunião Deliberativa,75455,"{""nome"":""Anexo II, Plenário 02"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Mista Permanente"",""sigla"":""CMO"",""nomePublicacao"":""Comissão Mista de Orçamento"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/6855"",""codTipoOrgao"":""6"",""nomeResumido"":""Orçamento"",""id"":""6855"",""apelido"":""Comissão Mista de Orçamento"",""nome"":""Comissão Mista de Planos, Orçamentos Públicos e Fiscalização""}]",Cancelada,https://dadosabertos.camara.leg.br/api/v2/eventos/75455,null
null,2025-03-11T18:00,Premiação do Concurso de Obras Visuais - violência contra a mulher,Reunião Deliberativa,75411,"{""nome"":null,""predio"":null,""sala"":null,""andar"":null}",Salão Nobre,"[{""tipoOrgao"":""Órgão da Câmara dos Deputados"",""sigla"":""EVENTOS"",""nomePublicacao"":""Câmara dos Deputados - Outros Eventos"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/100950"",""codTipoOrgao"":""12000"",""nomeResumido"":null,""id"":""100950"",""apelido"":""Outros Eventos"",""nome"":""Eventos""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/75411,null
2025-03-12T11:04,2025-03-12T09:22,"Sessão Solene destinada a homenagear o Dia Mundial das Doenças Raras.
 Sessão Solene destinada a homenagear o Dia Mundial das Doenças Raras.",Sessão Não Deliberativa Solene,75465,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Órgão do Congresso Nacional"",""sigla"":""CN"",""nomePublicacao"":""CN"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/111"",""codTipoOrgao"":""81001"",""nomeResumido"":""Congresso Nacional"",""id"":""111"",""apelido"":""CONGRESSO NACIONAL"",""nome"":""CONGRESSO NACIONAL""}]",Encerrada,https://dadosabertos.camara.leg.br/api/v2/eventos/75465,https://www.youtube.com/watch?v=vlJOxcfOswA
2025-03-12T13:28,2025-03-12T10:58,Programa Emergencial de Retomada do Setor de Eventos (Perse),Audiência Pública,75467,"{""nome"":""Anexo II, Plenário 02"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Mista Permanente"",""sigla"":""CMO"",""nomePublicacao"":""Comissão Mista de Orçamento"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/6855"",""codTipoOrgao"":""6"",""nomeResumido"":""Orçamento"",""id"":""6855"",""apelido"":""Comissão Mista de Orçamento"",""nome"":""Comissão Mista de Planos, Orçamentos Públicos e Fiscalização""}]",Encerrada,https://dadosabertos.camara.leg.br/api/v2/eventos/75467,https://www.youtube.com/watch?v=16o46VfQx7M
2025-03-12T13:41,2025-03-12T11:45,"Homenagem à memória da vereadora Marielle Franco e Anderson Gomes
 Homenagem à memória da vereadora Marielle Franco e Anderson Gomes",Sessão Não Deliberativa Solene,75437,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Encerrada,https://dadosabertos.camara.leg.br/api/v2/eventos/75437,null
2025-03-12T20:40,2025-03-12T13:55,Sessão Deliberativa Extraordinária Presencial (AM nº 123/2020),Sessão Deliberativa,75468,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Encerrada,https://dadosabertos.camara.leg.br/api/v2/eventos/75468,https://www.youtube.com/watch?v=_xKYyOXwT34
2025-03-12T16:03,2025-03-12T14:14,"Principais entraves na transferência de recursos nas situações de calamidade.
 Tema: Principais entraves na transferência de recursos durante as situações de emergência e calamidade.

Convidados:

WOLNEI WOLLF - Secretário Nacional de Proteção e Defesa Civil do Ministério da Integração e Desenvolvimento Regional; (CONFIRMADO)

Coronel PM HENGUEL RICARDO PEREIRA - Coordenador Estadual de Proteção e Defesa Civil de São Paulo; (CONFIRMADO)

Coronel DIAS DE CASTRO - Subchefe de Proteção e Defesa Civil do Estado do Rio Grande do Sul; (CONFIRMADO)

Coronel SCHARLYSTON MARTINS DE PAIVA - Coordenador da Defesa Civil do Espírito Santo; (CONFIRMADO)

ANDRÉ ROSS ESPEZIM DA SILVA - Chefe de Gabinete da Defesa Civil de  Santa Catarina; (CONFIRMADO)

JAIRO ERNESTO DE BASTOS KRUGER - Gerente de Captação de Recursos e Prestação de Contas da Defesa Civil de Santa Catarina;

Coronel PM FERNANDO SCHUNIG - Coordenador Estadual de Proteção e Defesa Civil do Estado do Paraná; (A CONFIRMAR)

Coronel BM LAURO CÉSAR BOTTO MAIA - Subsecretário de Estado de Defesa Civil do Estado do Rio de Janeiro; (CONFIRMADO)

MÁRCIA ANDRADE - Diretora Executiva de Proteção e Defesa Civil do Estado da Paraíba; (CONFIRMADA)

VINÍCIUS HENRIQUE DA CUNHA MARIANO - Presidente da Rede Observatório BPC. (CONFIRMADO)

(Requerimento nº 2/2025, do Dep. Gilson Daniel)
(Requerimento nº 19/2023, do Dep. Gilson Daniel)",Audiência Pública e Deliberação,75470,"{""nome"":""Anexo II, Plenário 06"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Especial"",""sigla"":""CEDESNAT"",""nomePublicacao"":""Comissão Especial sobre Prevenção e Auxílio a Desastres e Calamidades Naturais"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/539635"",""codTipoOrgao"":""3"",""nomeResumido"":""Desastres Naturais"",""id"":""539635"",""apelido"":""Prevenção e Auxílio a Desastres e Calamidades Naturais"",""nome"":""Comissão Especial destinada a estudar e analisar formas de prevenção e auxílio a desastres e calamidades naturais que vêm assolando o Território Nacional""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/75470,https://www.youtube.com/watch?v=dL6TGxIKZNs
2025-03-13T15:27,2025-03-13T11:54,"Deliberação de Projeto de Resolução do Congresso Nacional.
 Deliberação de Projeto de Resolução do Congresso Nacional.",Sessão Deliberativa,75480,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Órgão do Congresso Nacional"",""sigla"":""CN"",""nomePublicacao"":""CN"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/111"",""codTipoOrgao"":""81001"",""nomeResumido"":""Congresso Nacional"",""id"":""111"",""apelido"":""CONGRESSO NACIONAL"",""nome"":""CONGRESSO NACIONAL""}]",Encerrada,https://dadosabertos.camara.leg.br/api/v2/eventos/75480,https://www.youtube.com/watch?v=PHV210kxhkU
2025-03-13T16:50,2025-03-13T13:45,"Informações sobre as medidas que vêm sendo tomadas para minorar os drásticos efeitos da tragédia que assolou o Estado do Rio Grande do Sul.
 Tema: Reunião com o Prefeito e Órgãos envolvidos para conhecimento sobre as medidas que vêm sendo tomadas para minorar os drásticos efeitos da tragédia que assolou o Estado do Rio Grande do Sul.

Participantes:

SEBASTIÃO MELO, Prefeito de Porto Alegre;
BETINA WORM, Vice-Prefeita de Porto Alegre;
GERMANO BREMM, Secretário Municipal de Meio Ambiente, Urbanismo e Sustentabilidade e Coordenador do Escritório de Reconstrução e Adaptação Climática;
FERNANDO RITTER, Secretário Municipal de Saúde;
GELSON GUARDA, Secretário Adjunto da Secretaria Geral de Governo;
BRUNO VANUZZI, Diretor-Geral DMAE;
EVALDO RODRIGUES DE OLIVEIRA JÚNIOR, Diretor-Geral da Defesa Civil do Município;
VANDERLEI MARCOS, Representante do Prefeito de Canoas;
DOUGLAS MARTELLO DE SOUZA SILVEIRA, Prefeito de Alvorada; 
MARCELO MARANATA, Procurador-Geral do Município, Representante do Prefeito de Guaíba;
FELIPE COSTELLA, Prefeito de Esteio; 
GUILHERME VIANA, Assessor do Prefeito de Charqueada; 
ANDRÉ LUÍS BARCELLOS BRITO, Prefeito de Taquari; 
SUZANA VELLINHO ENGLERT, Presidente da Associação Comercial de Porto Alegre;
ROGÉRIO SCHERER, Vice-Presidente SIMATCO/SINDIATACADISTAS;
LETÍCIA MELO, Presidente SINDEEDIN;
VICTOR PIRES, Assessor Parlamentar do SINDILOJAS;
LUCIANA TELLES, Diretora-Executiva da ABRASEL;
RAFAEL PADOIN NENÊ, Vice-Presidente SECOVI/AGADEMI;
EDEMIR SIMONETTI, Diretor Institucional do SINDHA;
BRUNA LONGARAY, Representante da Câmara de Dirigentes Lojistas;
GUILHERME OLIVEIRA, Professor da Universidade Federal do Rio Grande do Sul e Coordenador do Plano Municipal de Redução de Riscos.

(Requerimento nº 16/2024, do Dep. Gilson Daniel)",Visita Técnica,75481,"{""nome"":null,""predio"":null,""sala"":null,""andar"":null}",Prefeitura de Porto Alegre/RS,"[{""tipoOrgao"":""Comissão Especial"",""sigla"":""CEDESNAT"",""nomePublicacao"":""Comissão Especial sobre Prevenção e Auxílio a Desastres e Calamidades Naturais"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/539635"",""codTipoOrgao"":""3"",""nomeResumido"":""Desastres Naturais"",""id"":""539635"",""apelido"":""Prevenção e Auxílio a Desastres e Calamidades Naturais"",""nome"":""Comissão Especial destinada a estudar e analisar formas de prevenção e auxílio a desastres e calamidades naturais que vêm assolando o Território Nacional""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/75481,null
2025-03-13T19:00,2025-03-13T17:10,"Reunião com a Associação dos Atingidos pela Tragédia do Estado.
 Tema: Reunião com a Associação dos Atingidos pela Tragédia ocorrida no Estado do Rio Grande do Sul.

Participantes:

ALEXANIA ROSSATO, Movimento dos Atingidos por Barragens


LEONARDO BAUER MAGGI, Movimento dos Atingidos por Barragens


TATIANE PAULINO, Movimento dos Atingidos por Barragens


MARIA APARECIDA LUGE CASTILHOS, Movimento dos Atingidos por Barragens


ANY MORAES, Marcha Mundias de Mulheres

DRIKA CORNONET, Marcha Mundial de Mulheres


DANI ROSA, Marcha Mundial de Mulheres

PATRÍCIA BARGMANN, Ação da Cidadania/RS


GERSON ANTÔNIO BARBOSA BORGES, Movimento dos Pequenos Agricultores

JACIRA DIAS RUIZ, Caritas/RS

CAIO BELLOTI DE ALMEIDA, Movimento dos Trabalhadores sem Teto

LURDES SANTIN, Movimento dos Trabalhadores por Direitos

MARIANE FRIEDRICH, Moradora do Bairro Sarandi

KATIA COSTA, Moradora do Bairro Sarandi

(Requerimento nº 16/2024, do Dep. Gilson Daniel)",Visita Técnica,75487,"{""nome"":null,""predio"":null,""sala"":null,""andar"":null}",Assembleia Legislativa de Porto Alegre/RS,"[{""tipoOrgao"":""Comissão Especial"",""sigla"":""CEDESNAT"",""nomePublicacao"":""Comissão Especial sobre Prevenção e Auxílio a Desastres e Calamidades Naturais"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/539635"",""codTipoOrgao"":""3"",""nomeResumido"":""Desastres Naturais"",""id"":""539635"",""apelido"":""Prevenção e Auxílio a Desastres e Calamidades Naturais"",""nome"":""Comissão Especial destinada a estudar e analisar formas de prevenção e auxílio a desastres e calamidades naturais que vêm assolando o Território Nacional""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/75487,null
2025-03-14T11:30,2025-03-14T08:45,"Conhecer as medidas adotadas para minimizar os efeitos da tragédia.
 Tema: Conhecer as medidas adotadas para minimizar os efeitos da tragédia que ocorreu no Estado do Rio Grande do Sul.

Participantes:

Coronel DIAS DE CASTRO, Subchefe de Proteção e Defesa Civil do Estado do Rio Grande do Sul;

Coronel RAFAEL LUFT;

Coronel LUIS OMAR CARVALHO RODRIGUES;

Tenente Coronel RAFAEL TIARAJU DE OLIVEIRA;

Major GUILHERME FREGAPANI DE ALMEIDA.

(Requerimento nº 16/2024, do Dep. Gilson Daniel)",Visita Técnica,75488,"{""nome"":null,""predio"":null,""sala"":null,""andar"":null}",Sede da Defesa Civil em Porto Alegre/RS,"[{""tipoOrgao"":""Comissão Especial"",""sigla"":""CEDESNAT"",""nomePublicacao"":""Comissão Especial sobre Prevenção e Auxílio a Desastres e Calamidades Naturais"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/539635"",""codTipoOrgao"":""3"",""nomeResumido"":""Desastres Naturais"",""id"":""539635"",""apelido"":""Prevenção e Auxílio a Desastres e Calamidades Naturais"",""nome"":""Comissão Especial destinada a estudar e analisar formas de prevenção e auxílio a desastres e calamidades naturais que vêm assolando o Território Nacional""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/75488,null
