dataRegistroVoto,deputado_,tipoVoto
2026-05-06T20:52:15,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/178985.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.miguellombardi@camara.leg.br"",""nome"":""Miguel Lombardi"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/178985"",""siglaUf"":""SP"",""siglaPartido"":""PL"",""id"":""178985""}",Não
2026-05-06T20:52:13,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/73808.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36834"",""idLegislatura"":""57"",""email"":""dep.sergiobrito@camara.leg.br"",""nome"":""Sérgio Brito"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/73808"",""siglaUf"":""BA"",""siglaPartido"":""PSD"",""id"":""73808""}",Sim
2026-05-06T20:52:10,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/175765.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36896"",""idLegislatura"":""57"",""email"":""dep.ribamarsilva@camara.leg.br"",""nome"":""Ribamar Silva"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/175765"",""siglaUf"":""SP"",""siglaPartido"":""PODE"",""id"":""175765""}",Sim
2026-05-06T20:52:03,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/74856.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36834"",""idLegislatura"":""57"",""email"":""dep.lauracarneiro@camara.leg.br"",""nome"":""Laura Carneiro"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/74856"",""siglaUf"":""RJ"",""siglaPartido"":""PSD"",""id"":""74856""}",Sim
2026-05-06T20:51:56,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/73441.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37908"",""idLegislatura"":""57"",""email"":""dep.celsorussomanno@camara.leg.br"",""nome"":""Celso Russomanno"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/73441"",""siglaUf"":""SP"",""siglaPartido"":""REPUBLICANOS"",""id"":""73441""}",Sim
2026-05-06T20:51:55,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/128760.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.paulomarinhojr@camara.leg.br"",""nome"":""Paulo Marinho Jr"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/128760"",""siglaUf"":""MA"",""siglaPartido"":""PL"",""id"":""128760""}",Sim
2026-05-06T20:51:44,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220648.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36896"",""idLegislatura"":""57"",""email"":""dep.marangoni@camara.leg.br"",""nome"":""Marangoni"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220648"",""siglaUf"":""SP"",""siglaPartido"":""PODE"",""id"":""220648""}",Sim
2026-05-06T20:51:40,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220684.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37903"",""idLegislatura"":""57"",""email"":""dep.tiaomedeiros@camara.leg.br"",""nome"":""Tião Medeiros"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220684"",""siglaUf"":""PR"",""siglaPartido"":""PP"",""id"":""220684""}",Sim
2026-05-06T20:51:39,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/198197.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.greyceelias@camara.leg.br"",""nome"":""Greyce Elias"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/198197"",""siglaUf"":""MG"",""siglaPartido"":""PL"",""id"":""198197""}",Sim
2026-05-06T20:51:33,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204444.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.heliolopes@camara.leg.br"",""nome"":""Helio Lopes"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204444"",""siglaUf"":""RJ"",""siglaPartido"":""PL"",""id"":""204444""}",Não
2026-05-06T20:51:13,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220708.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36834"",""idLegislatura"":""57"",""email"":""dep.gabrielnunes@camara.leg.br"",""nome"":""Gabriel Nunes"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220708"",""siglaUf"":""BA"",""siglaPartido"":""PSD"",""id"":""220708""}",Sim
2026-05-06T20:51:11,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/178997.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/38009"",""idLegislatura"":""57"",""email"":""dep.mosesrodrigues@camara.leg.br"",""nome"":""Moses Rodrigues"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/178997"",""siglaUf"":""CE"",""siglaPartido"":""UNIÃO"",""id"":""178997""}",Sim
2026-05-06T20:51:05,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/178954.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.luciomosquini@camara.leg.br"",""nome"":""Lucio Mosquini"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/178954"",""siglaUf"":""RO"",""siglaPartido"":""PL"",""id"":""178954""}",Sim
2026-05-06T20:51:03,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204511.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36896"",""idLegislatura"":""57"",""email"":""dep.davidsoares@camara.leg.br"",""nome"":""David Soares"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204511"",""siglaUf"":""SP"",""siglaPartido"":""PODE"",""id"":""204511""}",Sim
2026-05-06T20:50:58,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204396.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.vermelho@camara.leg.br"",""nome"":""Vermelho"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204396"",""siglaUf"":""PR"",""siglaPartido"":""PL"",""id"":""204396""}",Sim
2026-05-06T20:50:56,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220699.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36899"",""idLegislatura"":""57"",""email"":""dep.castroneto@camara.leg.br"",""nome"":""Castro Neto"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220699"",""siglaUf"":""PI"",""siglaPartido"":""MDB"",""id"":""220699""}",Sim
2026-05-06T20:50:54,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/160640.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.erosbiondini@camara.leg.br"",""nome"":""Eros Biondini"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/160640"",""siglaUf"":""MG"",""siglaPartido"":""PL"",""id"":""160640""}",Sim
2026-05-06T20:50:54,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220703.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36898"",""idLegislatura"":""57"",""email"":""dep.netocarletto@camara.leg.br"",""nome"":""Neto Carletto"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220703"",""siglaUf"":""BA"",""siglaPartido"":""AVANTE"",""id"":""220703""}",Sim
2026-05-06T20:50:47,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220611.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.generalpazuello@camara.leg.br"",""nome"":""General Pazuello"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220611"",""siglaUf"":""RJ"",""siglaPartido"":""PL"",""id"":""220611""}",Sim
2026-05-06T20:50:40,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/160592.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36844"",""idLegislatura"":""57"",""email"":""dep.zecadirceu@camara.leg.br"",""nome"":""Zeca Dirceu"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/160592"",""siglaUf"":""PR"",""siglaPartido"":""PT"",""id"":""160592""}",Sim
2026-05-06T20:50:39,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/178860.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/38009"",""idLegislatura"":""57"",""email"":""dep.pauloazi@camara.leg.br"",""nome"":""Paulo Azi"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/178860"",""siglaUf"":""BA"",""siglaPartido"":""UNIÃO"",""id"":""178860""}",Sim
2026-05-06T20:50:33,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220607.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36786"",""idLegislatura"":""57"",""email"":""dep.maxlemos@camara.leg.br"",""nome"":""Max Lemos"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220607"",""siglaUf"":""RJ"",""siglaPartido"":""PDT"",""id"":""220607""}",Sim
2026-05-06T20:50:31,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220698.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36834"",""idLegislatura"":""57"",""email"":""dep.betopreto@camara.leg.br"",""nome"":""Beto Preto"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220698"",""siglaUf"":""PR"",""siglaPartido"":""PSD"",""id"":""220698""}",Sim
2026-05-06T20:50:26,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204572.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.capitaoalbertoneto@camara.leg.br"",""nome"":""Capitão Alberto Neto"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204572"",""siglaUf"":""AM"",""siglaPartido"":""PL"",""id"":""204572""}",Sim
2026-05-06T20:50:25,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/141555.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.viniciuscarvalho@camara.leg.br"",""nome"":""Vinicius Carvalho"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/141555"",""siglaUf"":""SP"",""siglaPartido"":""PL"",""id"":""141555""}",Sim
2026-05-06T20:50:21,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/73579.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.albertofraga@camara.leg.br"",""nome"":""Alberto Fraga"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/73579"",""siglaUf"":""DF"",""siglaPartido"":""PL"",""id"":""73579""}",Sim
2026-05-06T20:50:21,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/74273.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.jeffersoncampos@camara.leg.br"",""nome"":""Jefferson Campos"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/74273"",""siglaUf"":""SP"",""siglaPartido"":""PL"",""id"":""74273""}",Sim
2026-05-06T20:50:21,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/178896.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36899"",""idLegislatura"":""57"",""email"":""dep.newtoncardosojr@camara.leg.br"",""nome"":""Newton Cardoso Jr"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/178896"",""siglaUf"":""MG"",""siglaPartido"":""MDB"",""id"":""178896""}",Sim
2026-05-06T20:50:20,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/160758.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.domingossavio@camara.leg.br"",""nome"":""Domingos Sávio"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/160758"",""siglaUf"":""MG"",""siglaPartido"":""PL"",""id"":""160758""}",Sim
2026-05-06T20:50:20,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/191923.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36844"",""idLegislatura"":""57"",""email"":""dep.flavionogueira@camara.leg.br"",""nome"":""Flávio Nogueira"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/191923"",""siglaUf"":""PI"",""siglaPartido"":""PT"",""id"":""191923""}",Sim
2026-05-06T20:50:20,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220610.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.dr.fernandomaximo@camara.leg.br"",""nome"":""Dr. Fernando Máximo"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220610"",""siglaUf"":""RO"",""siglaPartido"":""PL"",""id"":""220610""}",Não
2026-05-06T20:50:17,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204558.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37908"",""idLegislatura"":""57"",""email"":""dep.marcelonilo@camara.leg.br"",""nome"":""Marcelo Nilo"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204558"",""siglaUf"":""BA"",""siglaPartido"":""REPUBLICANOS"",""id"":""204558""}",Sim
2026-05-06T20:50:15,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/178983.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.marcioalvino@camara.leg.br"",""nome"":""Marcio Alvino"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/178983"",""siglaUf"":""SP"",""siglaPartido"":""PL"",""id"":""178983""}",Sim
2026-05-06T20:50:15,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220594.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.coronelassis@camara.leg.br"",""nome"":""Coronel Assis"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220594"",""siglaUf"":""MT"",""siglaPartido"":""PL"",""id"":""220594""}",Não
2026-05-06T20:50:14,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220707.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37903"",""idLegislatura"":""57"",""email"":""dep.amandagentil@camara.leg.br"",""nome"":""Amanda Gentil"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220707"",""siglaUf"":""MA"",""siglaPartido"":""PP"",""id"":""220707""}",Sim
2026-05-06T20:50:12,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220603.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.danicunha@camara.leg.br"",""nome"":""Dani Cunha"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220603"",""siglaUf"":""RJ"",""siglaPartido"":""PL"",""id"":""220603""}",Sim
2026-05-06T20:50:10,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/224333.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36844"",""idLegislatura"":""57"",""email"":""dep.welter@camara.leg.br"",""nome"":""Welter"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/224333"",""siglaUf"":""PR"",""siglaPartido"":""PT"",""id"":""224333""}",Sim
2026-05-06T20:50:09,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220677.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36899"",""idLegislatura"":""57"",""email"":""dep.kenistonbraga@camara.leg.br"",""nome"":""Keniston Braga"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220677"",""siglaUf"":""PA"",""siglaPartido"":""MDB"",""id"":""220677""}",Sim
2026-05-06T20:50:08,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/230957.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36899"",""idLegislatura"":""57"",""email"":""dep.joaocury@camara.leg.br"",""nome"":""João Cury"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/230957"",""siglaUf"":""SP"",""siglaPartido"":""MDB"",""id"":""230957""}",Sim
2026-05-06T20:50:07,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220620.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.rosangelareis@camara.leg.br"",""nome"":""Rosângela Reis"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220620"",""siglaUf"":""MG"",""siglaPartido"":""PL"",""id"":""220620""}",Sim
2026-05-06T20:50:04,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220682.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36844"",""idLegislatura"":""57"",""email"":""dep.tadeuveneri@camara.leg.br"",""nome"":""Tadeu Veneri"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220682"",""siglaUf"":""PR"",""siglaPartido"":""PT"",""id"":""220682""}",Sim
2026-05-06T20:50:03,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220628.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.mauriciodovolei@camara.leg.br"",""nome"":""Mauricio do Vôlei"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220628"",""siglaUf"":""MG"",""siglaPartido"":""PL"",""id"":""220628""}",Sim
2026-05-06T20:50:02,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/160591.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.viniciusgurgel@camara.leg.br"",""nome"":""Vinicius Gurgel"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/160591"",""siglaUf"":""AP"",""siglaPartido"":""PL"",""id"":""160591""}",Sim
2026-05-06T20:50:02,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204351.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37903"",""idLegislatura"":""57"",""email"":""dep.dr.luizovando@camara.leg.br"",""nome"":""Dr. Luiz Ovando"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204351"",""siglaUf"":""MS"",""siglaPartido"":""PP"",""id"":""204351""}",Sim
2026-05-06T20:50:02,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220662.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36832"",""idLegislatura"":""57"",""email"":""dep.lucasramos@camara.leg.br"",""nome"":""Lucas Ramos"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220662"",""siglaUf"":""PE"",""siglaPartido"":""PSB"",""id"":""220662""}",Sim
2026-05-06T20:50:00,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/133810.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.marcelomoraes@camara.leg.br"",""nome"":""Marcelo Moraes"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/133810"",""siglaUf"":""RS"",""siglaPartido"":""PL"",""id"":""133810""}",Não
2026-05-06T20:49:59,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/143084.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36896"",""idLegislatura"":""57"",""email"":""dep.tiagodimas@camara.leg.br"",""nome"":""Tiago Dimas"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/143084"",""siglaUf"":""TO"",""siglaPartido"":""PODE"",""id"":""143084""}",Sim
2026-05-06T20:49:56,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/205476.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36834"",""idLegislatura"":""57"",""email"":""dep.charlesfernandes@camara.leg.br"",""nome"":""Charles Fernandes"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/205476"",""siglaUf"":""BA"",""siglaPartido"":""PSD"",""id"":""205476""}",Sim
