id_deputado,id_despesa,categoria,data_referencia,valor_gasto,cnpj_fornecedor,nome_fornecedor,nome_deputado,uf,partido
224333,8022875,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-01,200,19257042000130,DRA4 DERIVADOS DE PETROLEO LTDA,Welter,PR,PT
220545,8016505,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,2025-11-24,4250,59272017000140,59.272.017 RICARDO PEREIRA DO NASCIMENTO,Filipe Martins,TO,PL
66828,8089858,COMBUSTÍVEIS E LUBRIFICANTES.,2026-03-19,100,10640500000141,AUTO POSTO PORTAL DOS YPES LTDA,Fausto Pinato,SP,PP
220648,280710FB-CB09-4697-B8C2-C27C7C163661,PASSAGEM AÉREA - SIGEPA,2025-12-12,2982.13,,LATAM Airlines Brasil,Marangoni,SP,UNIÃO
220618,8030317,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,2025-12-16,6080,53363288000125,44MK SOLUÇÕES DIGITAIS LTDA,Sargento Portugal,RJ,PODE
160538,8012322,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",2025-11-10,71.27,17895646000187,UBER DO BRASIL TECNOLOGIA LTDA.,Bohn Gass,RS,PT
141411,8067820,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2026-03-16,880.38,15413826000150,ENERGISA DISTRIBUIDORA DE ENERGIA / MS.,Dagoberto Nogueira,MS,PP
74467,8039252,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,2026-01-06,19000,02773723000159,MAIS PROPAGANDA LTDA.,Damião Feliciano,PB,UNIÃO
224333,8012826,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-12,175.6,19257042000130,DRA4 DERIVADOS DE PETROLEO LTDA,Welter,PR,PT
220545,8033393,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-19,494.92,14949588000139,SUPER POSTO BRASIL CENTRAL EIRELI,Filipe Martins,TO,PL
66828,8089981,COMBUSTÍVEIS E LUBRIFICANTES.,2026-03-18,150,10640500000141,AUTO POSTO PORTAL DOS YPES LTDA,Fausto Pinato,SP,PP
220648,2F6122C7-133C-46CC-97CC-A8CEAE0D7483,PASSAGEM AÉREA - SIGEPA,2025-12-11,3020.04,,LATAM Airlines Brasil,Marangoni,SP,UNIÃO
220618,8014700,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,2025-11-17,10280,53363288000125,44MK SOLUÇÕES DIGITAIS LTDA,Sargento Portugal,RJ,PODE
160538,8012317,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",2025-11-10,18.23,17895646000187,UBER DO BRASIL TECNOLOGIA LTDA.,Bohn Gass,RS,PT
141411,8052152,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2026-02-10,573.63,15413826000150,ENERGISA DISTRIBUIDORA DE ENERGIA / MS.,Dagoberto Nogueira,MS,PP
74467,8021799,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,2025-12-02,19000,02773723000159,MAIS PROPAGANDA LTDA.,Damião Feliciano,PB,UNIÃO
224333,8030663,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-07,181.89,79964177001300,COMERCIO DE COMBUSTIVEIS PASTORELLO S.A.,Welter,PR,PT
220545,8035459,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-26,305.14,02588773000166,STAR COM DE COMBUSTIVEL LTDA,Filipe Martins,TO,PL
66828,8041509,COMBUSTÍVEIS E LUBRIFICANTES.,2026-01-07,50,10640500000141,AUTO POSTO PORTAL DOS YPES LTDA,Fausto Pinato,SP,PP
220648,88BD635F-2C64-4F0D-B0BA-B6ED12AD1CD6,PASSAGEM AÉREA - SIGEPA,2025-12-10,3020.04,,LATAM Airlines Brasil,Marangoni,SP,UNIÃO
220618,8027195,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-27,171.94,32084893000197,ROTA COMBUSTIVEIS LTDA (POSTO 113),Sargento Portugal,RJ,PODE
160538,8012321,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",2025-11-10,18.15,17895646000187,UBER DO BRASIL TECNOLOGIA LTDA.,Bohn Gass,RS,PT
141411,8041731,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2026-01-13,478.13,15413826000150,ENERGISA DISTRIBUIDORA DE ENERGIA / MS.,Dagoberto Nogueira,MS,PP
74467,8021812,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-01,8059.56,14903080000108,BEZERRA  BEZERRA LTDA,Damião Feliciano,PB,UNIÃO
224333,8028158,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-11,209.2,09497913000130,BARTNIK E RUGERI LTDA,Welter,PR,PT
220545,8015856,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-12,251.04,38154506000128,SOUZA e VITAL LTDA,Filipe Martins,TO,PL
66828,8053377,COMBUSTÍVEIS E LUBRIFICANTES.,2026-02-02,261.03,45341559000113,AUTO POSTO MODELO DE MATAO LTDA,Fausto Pinato,SP,PP
220648,88BD635F-2C64-4F0D-B0BA-B6ED12AD1CD6,PASSAGEM AÉREA - SIGEPA,2025-12-10,-3020.04,,LATAM Airlines Brasil,Marangoni,SP,UNIÃO
220618,8017683,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-23,152.87,36089173000175,POSTO SERENA VALE DO SOL LTDA,Sargento Portugal,RJ,PODE
160538,8012320,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",2025-11-10,15.21,17895646000187,UBER DO BRASIL TECNOLOGIA LTDA.,Bohn Gass,RS,PT
141411,8076133,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2026-03-30,284.24,04089570000150,AGUAS GUARIROBA / MS,Dagoberto Nogueira,MS,PP
224333,8028152,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-10,186.18,09497913000130,BARTNIK E RUGERI LTDA,Welter,PR,PT
220545,8029112,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-14,50.04,33210337000182,POSTO TREVO 1 COMBUSTIVEIS E SERVICOS LTDA,Filipe Martins,TO,PL
66828,8041513,COMBUSTÍVEIS E LUBRIFICANTES.,2026-01-03,50,11136467000180,AUTO POSTO KAYAMAR LTDA,Fausto Pinato,SP,PP
220648,49F237B7-99B6-45F5-8AB0-146117CA9833,PASSAGEM AÉREA - SIGEPA,2025-12-07,1674.52,,LATAM Airlines Brasil,Marangoni,SP,UNIÃO
220618,8029577,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-13,220.55,42343277000167,POSTO MOBIAL DE SERVICOS LTDA,Sargento Portugal,RJ,PODE
160538,8035581,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",2025-12-16,13,15695357000109,ASSOCIAÇÃO DOS TAXISTAS DO DISTRITO FEDERAL,Bohn Gass,RS,PT
141411,8059629,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2026-03-03,226.29,04089570000150,AGUAS GUARIROBA / MS,Dagoberto Nogueira,MS,PP
224333,8026553,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-06,100,09497913000130,BARTNIK E RUGERI LTDA,Welter,PR,PT
220545,8020242,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-28,50,33210337000182,POSTO TREVO 1 COMBUSTIVEIS E SERVICOS LTDA,Filipe Martins,TO,PL
66828,8075841,COMBUSTÍVEIS E LUBRIFICANTES.,2026-03-31,6779.03,46933438000123,AUTO POSTO BRASIL DE FERNANDOPOLIS LTDA,Fausto Pinato,SP,PP
220648,5588B879-FDCA-4DE2-BB8A-C822BC8F32FB,PASSAGEM AÉREA - SIGEPA,2025-12-04,1511.14,,LATAM Airlines Brasil,Marangoni,SP,UNIÃO
220618,8017614,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-23,208.04,03892955000199,POSTO MEGA VERAO LTDA,Sargento Portugal,RJ,PODE
160538,8035063,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,2025-12-26,6700,26745765000144,Kruel & Jurach Ltda - ME,Bohn Gass,RS,PT
141411,8046004,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2026-02-03,33.25,04089570000150,AGUAS GUARIROBA / MS,Dagoberto Nogueira,MS,PP
224333,8024028,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-02,375.35,09497913000130,BARTNIK E RUGERI LTDA,Welter,PR,PT
220545,8018370,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-22,150,44564313000148,POSTO ROSALANDIA LTDA,Filipe Martins,TO,PL
66828,8059428,COMBUSTÍVEIS E LUBRIFICANTES.,2026-02-27,6856.75,46933438000123,AUTO POSTO BRASIL DE FERNANDOPOLIS LTDA,Fausto Pinato,SP,PP
220648,08D74A72-3788-42AF-BE45-4ED667094A92,PASSAGEM AÉREA - SIGEPA,2025-11-15,162.68,,LATAM Airlines Brasil,Marangoni,SP,UNIÃO
220618,8029582,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-10,221.4,42202333000143,POSTO E GARAGEM DAS NACOES LTDA,Sargento Portugal,RJ,PODE
160538,8024159,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,2025-11-26,6700,26745765000144,Kruel & Jurach Ltda - ME,Bohn Gass,RS,PT
141411,A5B55F28-53A4-4DA1-A8B0-9EA9F1B69887,PASSAGEM AÉREA - SIGEPA,2025-12-17,-698.44,,LATAM Airlines Brasil,Dagoberto Nogueira,MS,PP
224333,8017004,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-19,150,09497913000130,BARTNIK E RUGERI LTDA,Welter,PR,PT
220545,8015860,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-10,50,03394756000150,POSTO DU FIGUEIREDO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,Filipe Martins,TO,PL
66828,8044313,COMBUSTÍVEIS E LUBRIFICANTES.,2026-01-31,7599.22,46933438000123,AUTO POSTO BRASIL DE FERNANDOPOLIS LTDA,Fausto Pinato,SP,PP
220648,08D74A72-3788-42AF-BE45-4ED667094A92,PASSAGEM AÉREA - SIGEPA,2025-11-15,-1326.55,,LATAM Airlines Brasil,Marangoni,SP,UNIÃO
220618,8035377,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-27,215.32,03672426000180,POSTO DE GASOLINA PORTAL DA SERRA LTDA,Sargento Portugal,RJ,PODE
160538,8013208,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",2025-11-09,180,20947458002294,TRI HOTEL CAXIAS LTDA,Bohn Gass,RS,PT
141411,4C0C82CF-B5F1-482F-A701-C965560E3FF5,PASSAGEM AÉREA - SIGEPA,2025-12-10,2803.77,,LATAM Airlines Brasil,Dagoberto Nogueira,MS,PP
224333,8015284,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-18,231.79,09497913000130,BARTNIK E RUGERI LTDA,Welter,PR,PT
220545,8027884,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-10,182.51,53600984000108,POSTO DE COMBUSTIVEIS SAO RAFAEL LTDA,Filipe Martins,TO,PL
66828,8053385,COMBUSTÍVEIS E LUBRIFICANTES.,2026-02-11,90,35619825000173,AUTO POSTO ANTARTICO I,Fausto Pinato,SP,PP
220648,DED5045C-8CD6-46CB-9BDA-D5BDC848EAE5,PASSAGEM AÉREA - SIGEPA,2025-11-11,-1892.21,,Gol Linhas Aéreas,Marangoni,SP,UNIÃO
220618,8035375,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-24,191.86,03672426000180,POSTO DE GASOLINA PORTAL DA SERRA LTDA,Sargento Portugal,RJ,PODE
160538,8013150,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",2025-11-09,180,20947458002294,TRI HOTEL CAXIAS LTDA,Bohn Gass,RS,PT
141411,4C0C82CF-B5F1-482F-A701-C965560E3FF5,PASSAGEM AÉREA - SIGEPA,2025-12-10,-2803.77,,LATAM Airlines Brasil,Dagoberto Nogueira,MS,PP
224333,8035304,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-29,138,37063328001058,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,Welter,PR,PT
220545,8018350,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-24,291.35,53600984000108,POSTO DE COMBUSTIVEIS SAO RAFAEL LTDA,Filipe Martins,TO,PL
66828,8090007,COMBUSTÍVEIS E LUBRIFICANTES.,2026-03-29,150,62882964000168,AUTO POSTO ANHEMBI LT,Fausto Pinato,SP,PP
220648,8E5515AA-D02E-42D6-AB86-8CD445761C46,PASSAGEM AÉREA - SIGEPA,2025-12-04,1633.18,,Azul Linhas Aéreas,Marangoni,SP,UNIÃO
220618,8033948,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-21,211.87,03672426000180,POSTO DE GASOLINA PORTAL DA SERRA LTDA,Sargento Portugal,RJ,PODE
160538,8013141,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",2025-11-09,230,20947458002294,TRI HOTEL CAXIAS LTDA,Bohn Gass,RS,PT
141411,5045EBA2-B6E4-471B-9ABB-2B8D6F8CF86B,PASSAGEM AÉREA - SIGEPA,2025-12-03,3011.74,,LATAM Airlines Brasil,Dagoberto Nogueira,MS,PP
224333,8030607,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-15,126.96,37063328001058,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,Welter,PR,PT
220545,8021131,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-01,101.09,31919689000186,POSTO ALIANCA-COMERCIO DE COMBUSTIVEIS LTDA,Filipe Martins,TO,PL
66828,8053387,COMBUSTÍVEIS E LUBRIFICANTES.,2026-02-20,130,50684210000114,Auto Posto Alasca LTDA,Fausto Pinato,SP,PP
220648,8029421,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,2025-12-14,14000,61300011000181,HANBELLSEG SERVIÇOS E LOCAÇOES LTDA,Marangoni,SP,UNIÃO
220618,8033944,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-20,195.58,03672426000180,POSTO DE GASOLINA PORTAL DA SERRA LTDA,Sargento Portugal,RJ,PODE
160538,8033816,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",2025-12-11,279,89764450000164,IPH HOTEL EIRELI,Bohn Gass,RS,PT
141411,5045EBA2-B6E4-471B-9ABB-2B8D6F8CF86B,PASSAGEM AÉREA - SIGEPA,2025-12-03,136,,LATAM Airlines Brasil,Dagoberto Nogueira,MS,PP
224333,8026533,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-09,139.19,37063328001058,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,Welter,PR,PT
220545,8029105,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-13,290.02,07822636000168,PIONEIRO COM. VAREJ. DE DERIVADOS DE PETROLEO LTDA,Filipe Martins,TO,PL
66828,8075852,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2026-03-16,443,12132854000100,WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA,Fausto Pinato,SP,PP
220648,8015512,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,2025-11-14,14000,61300011000181,HANBELLSEG SERVIÇOS E LOCAÇOES LTDA,Marangoni,SP,UNIÃO
220618,8025698,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-07,159.93,03672426000180,POSTO DE GASOLINA PORTAL DA SERRA LTDA,Sargento Portugal,RJ,PODE
160538,8033820,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",2025-12-05,225,21218848000161,DALLE HOTEL LTDA- EPP,Bohn Gass,RS,PT
141411,5045EBA2-B6E4-471B-9ABB-2B8D6F8CF86B,PASSAGEM AÉREA - SIGEPA,2025-12-03,88,,LATAM Airlines Brasil,Dagoberto Nogueira,MS,PP
224333,8017108,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-24,115.49,37063328001058,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,Welter,PR,PT
220545,8024915,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-04,300,97486534000292,MCM COMERCIO DE DERIVADOS DE PETROLEO LTDA,Filipe Martins,TO,PL
66828,8087417,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2026-03-31,1000,08648207000189,SOLARYS SOLUCOES DIGITAIS LTDA,Fausto Pinato,SP,PP
220648,8015420,SERVIÇOS POSTAIS,2025-11-18,239.1,34028316499744,EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS,Marangoni,SP,UNIÃO
220618,8022102,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-30,179.64,03672426000180,POSTO DE GASOLINA PORTAL DA SERRA LTDA,Sargento Portugal,RJ,PODE
160538,8033819,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",2025-12-05,165,21218848000161,DALLE HOTEL LTDA- EPP,Bohn Gass,RS,PT
141411,F354C4DE-9991-47F3-B8B1-230ABC5D4096,PASSAGEM AÉREA - SIGEPA,2025-11-25,1360.43,,LATAM Airlines Brasil,Dagoberto Nogueira,MS,PP
224333,8013005,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-11,116.23,37063328001058,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,Welter,PR,PT
220545,8035490,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-21,200,97486534000292,MCM COMERCIO DE DERIVADOS DE PETROLEO LTDA,Filipe Martins,TO,PL
66828,8063785,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2026-02-27,1000,08648207000189,SOLARYS SOLUCOES DIGITAIS LTDA,Fausto Pinato,SP,PP
220648,8044515,TELEFONIA,2025-12-27,302.62,40432544000147,Claro S.A - Embratel,Marangoni,SP,UNIÃO
220618,8017623,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-24,208.39,03672426000180,POSTO DE GASOLINA PORTAL DA SERRA LTDA,Sargento Portugal,RJ,PODE
160538,8033818,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",2025-12-05,165,21218848000161,DALLE HOTEL LTDA- EPP,Bohn Gass,RS,PT
141411,F354C4DE-9991-47F3-B8B1-230ABC5D4096,PASSAGEM AÉREA - SIGEPA,2025-11-25,-1360.43,,LATAM Airlines Brasil,Dagoberto Nogueira,MS,PP
224333,8027274,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-10,228.01,37063328000914,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,Welter,PR,PT
220545,8014373,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-09,200,97486534000292,MCM COMERCIO DE DERIVADOS DE PETROLEO LTDA,Filipe Martins,TO,PL
66828,8050434,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2026-01-30,1000,08648207000189,SOLARYS SOLUCOES DIGITAIS LTDA,Fausto Pinato,SP,PP
220648,8023709,TELEFONIA,2025-11-27,302.62,66970229001805,Claro NXT Telecomunicações S.A,Marangoni,SP,UNIÃO
220618,8017645,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-23,122.05,03672426000180,POSTO DE GASOLINA PORTAL DA SERRA LTDA,Sargento Portugal,RJ,PODE
160538,8014371,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",2025-11-16,1425,43026718000160,CGV COMERCIO E SERVIÇOS LTDA,Bohn Gass,RS,PT
141411,196BAEB5-BA62-4243-820F-D424951192FC,PASSAGEM AÉREA - SIGEPA,2025-12-17,-1048.29,,LATAM Airlines Brasil,Dagoberto Nogueira,MS,PP
224333,8024015,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-03,232.41,37063328000914,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,Welter,PR,PT
220545,8035498,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-24,300.01,97486534000101,MCM COMERCIO DE DERIVADOS DE PETROLEO LTDA,Filipe Martins,TO,PL
66828,8043708,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2026-01-31,4360.74,11823795000154,RAMON AGUILERA PARTICIPAÇÕES E EMPREENDIMENTOS LTDA,Fausto Pinato,SP,PP
220648,8011051,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,2025-11-17,12000,41555936000166,GIRASSOL COMUNICAÇÃO E ESTRATÉGIA LTDA,Marangoni,SP,UNIÃO
220618,8015693,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-17,200,03672426000180,POSTO DE GASOLINA PORTAL DA SERRA LTDA,Sargento Portugal,RJ,PODE
160538,8035574,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,2025-12-19,89.8,34875169000298,BRASILIA AIRPORT RESTAURANTES LTDA,Bohn Gass,RS,PT
141411,8035246,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,2025-12-01,15775,36801199000102,RENTAL LOCADORA DE BENS E VEICULOS LTDA,Dagoberto Nogueira,MS,PP
224333,8018802,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-25,283.99,37063328000914,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,Welter,PR,PT
220545,8012178,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-09,280,38222361000155,FINCATTO E RIOS COMERCIO DE DERIVADOS DE PETROLEO E GAS LTDA,Filipe Martins,TO,PL
66828,8087805,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2026-04-27,4360.74,11823795000154,RAMON AGUILERA PARTICIPAÇÕES E EMPREENDIMENTOS LTDA,Fausto Pinato,SP,PP
220648,8044046,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,2026-01-02,272.29,13347016000117,Facebook Serviços Online do Brasil Ltda.,Marangoni,SP,UNIÃO
220618,8013819,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-14,189.64,03672426000180,POSTO DE GASOLINA PORTAL DA SERRA LTDA,Sargento Portugal,RJ,PODE
160538,8050514,TELEFONIA,2025-12-19,138.8,02558157001720,Telefonica Brasil S.A.,Bohn Gass,RS,PT
141411,8013620,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,2025-11-11,15775,36801199000102,RENTAL LOCADORA DE BENS E VEICULOS LTDA,Dagoberto Nogueira,MS,PP
224333,8013013,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-12,232.19,37063328000914,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,Welter,PR,PT
220545,8036676,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-31,376.02,04006471000168,CRUZ E CRUZ COMERCIO DE COMBUSTIVEIS LTDA,Filipe Martins,TO,PL
66828,8069261,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2026-03-19,4360.74,11823795000154,RAMON AGUILERA PARTICIPAÇÕES E EMPREENDIMENTOS LTDA,Fausto Pinato,SP,PP
220648,8044045,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,2026-01-02,862.69,13347016000117,Facebook Serviços Online do Brasil Ltda.,Marangoni,SP,UNIÃO
220618,8013813,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-13,186.29,03672426000180,POSTO DE GASOLINA PORTAL DA SERRA LTDA,Sargento Portugal,RJ,PODE
160538,8050516,TELEFONIA,2025-12-23,217.11,02558157001720,Telefonica Brasil S.A.,Bohn Gass,RS,PT
141411,8020591,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,2025-11-27,96.91,05554513000168,MARIE CLAUDE YOUSSEF YAMMINE,Dagoberto Nogueira,MS,PP
224333,8026569,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-05,230.04,06026708000106,AUTO POSTO SONIR LTDA,Welter,PR,PT
220545,8035471,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-27,270.01,04006471000168,CRUZ E CRUZ COMERCIO DE COMBUSTIVEIS LTDA,Filipe Martins,TO,PL
66828,8053283,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2026-02-20,3600,22435777000111,DIDATA INFORMÁTICA,Fausto Pinato,SP,PP
220648,8029160,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,2025-12-02,843.98,13347016000117,Facebook Serviços Online do Brasil Ltda.,Marangoni,SP,UNIÃO
220618,8011099,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-09,163.87,03672426000180,POSTO DE GASOLINA PORTAL DA SERRA LTDA,Sargento Portugal,RJ,PODE
160538,8039183,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,2026-01-05,7500,05103302000109,VERDEPERTO EDITORA LTDA,Bohn Gass,RS,PT
141411,8018300,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,2025-11-25,97.9,05554513000168,MARIE CLAUDE YOUSSEF YAMMINE,Dagoberto Nogueira,MS,PP
224333,8026547,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-07,234.17,20213984000104,AUTO POSTO S M I LTDA - EPP,Welter,PR,PT
220545,8035479,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-23,410.08,04006471000168,CRUZ E CRUZ COMERCIO DE COMBUSTIVEIS LTDA,Filipe Martins,TO,PL
66828,8043181,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2026-01-28,3600,22435777000111,DIDATA INFORMÁTICA,Fausto Pinato,SP,PP
220648,8029157,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,2025-12-02,3167.45,13347016000117,Facebook Serviços Online do Brasil Ltda.,Marangoni,SP,UNIÃO
220618,8038024,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-30,226.01,34046342000164,NOTA 10 AUTO SERVICOS LTDA,Sargento Portugal,RJ,PODE
160538,8024947,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,2025-12-03,7500,05103302000109,VERDEPERTO EDITORA LTDA,Bohn Gass,RS,PT
141411,8030616,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,2025-12-16,79.46,03247760000277,MAIA & TAVARES LTDA,Dagoberto Nogueira,MS,PP
224333,8016989,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-17,239.63,20213984000104,AUTO POSTO S M I LTDA - EPP,Welter,PR,PT
220545,8029106,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-14,244,04006471000168,CRUZ E CRUZ COMERCIO DE COMBUSTIVEIS LTDA,Filipe Martins,TO,PL
66828,8083496D-6378-487C-80B7-C9892C2470B8,PASSAGEM AÉREA - SIGEPA,2025-11-25,1559.15,,LATAM Airlines Brasil,Fausto Pinato,SP,PP
220648,8023683,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,2025-12-03,5000,35564068000188,Adaberto Silva Santos,Marangoni,SP,UNIÃO
220618,8017689,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-24,145.02,48527784000137,NOROESTE DERIVADOS DE PETROLEO LTDA,Sargento Portugal,RJ,PODE
